timestamp,unit_id,unit_type,empire_or_resistance,location_x,location_y,destination_x,destination_y,homeworld
2025-03-17 14:50:40,733,stormtrooper,empire,2,6,7,2,Ojom
2025-03-17 14:50:39,734,resistance_soldier,empire,1,4,1,8,Toydaria
2025-03-17 14:50:38,735,tie_fighter,resistance,1,3,9,9,Ryloth
2025-03-17 14:50:37,736,x-wing,empire,4,2,4,4,Toydaria
2025-03-17 14:50:36,737,tie_fighter,empire,5,3,2,10,Concord Dawn
2025-03-17 14:50:35,738,at-at,resistance,6,8,3,4,Trandosha
2025-03-17 14:50:34,739,unknown,empire,10,3,9,2,Dagobah
2025-03-17 14:50:33,740,tie_fighter,resistance,2,2,5,2,Iridonia
2025-03-17 14:50:32,741,tie_silencer,empire,7,9,4,6,Vulpter
2025-03-17 14:50:31,742,resistance_soldier,resistance,8,1,2,4,Kashyyyk
2025-03-17 14:50:30,743,stormtrooper,empire,3,5,1,9,Quermia
2025-03-17 14:50:29,744,x-wing,empire,3,4,6,4,Kalee
2025-03-17 14:50:28,745,tie_silencer,empire,7,7,5,9,Mirial
2025-03-17 14:50:27,746,at-at,resistance,9,5,10,6,Socorro
2025-03-17 14:50:26,747,at-st,empire,4,3,10,8,Dorin
2025-03-17 14:50:25,748,unknown,empire,2,4,1,4,Shili
2025-03-17 14:50:24,749,tie_silencer,empire,7,6,4,9,Ojom
2025-03-17 14:50:23,750,unknown,resistance,9,7,4,8,Troiken
2025-03-17 14:50:22,751,x-wing,resistance,5,9,5,10,Shili
2025-03-17 14:50:21,752,unknown,resistance,5,6,3,10,Mon Cala
2025-03-17 14:50:20,753,resistance_soldier,resistance,7,5,1,1,Umbara
2025-03-17 14:50:19,754,x-wing,empire,6,3,5,7,Skako
2025-03-17 14:50:18,755,x-wing,resistance,4,6,6,7,Umbara
2025-03-17 14:50:17,756,resistance_soldier,resistance,1,1,4,1,Kashyyyk
2025-03-17 14:50:16,757,tie_fighter,resistance,6,8,3,5,Mon Cala
2025-03-17 14:50:15,758,tie_silencer,empire,10,8,10,7,Umbara
2025-03-17 14:50:14,759,unknown,empire,7,3,9,10,Corellia
2025-03-17 14:50:13,760,resistance_soldier,resistance,2,4,7,6,Bestine IV
2025-03-17 14:50:12,761,x-wing,resistance,7,3,6,4,Naboo
2025-03-17 14:50:11,762,at-at,resistance,2,4,2,6,Chandrila
2025-03-17 14:50:10,763,at-at,empire,7,2,7,10,Iktotch
2025-03-17 14:50:09,764,tie_silencer,resistance,2,3,9,2,Tund
2025-03-17 14:50:08,765,x-wing,empire,4,5,6,2,Iktotch
2025-03-17 14:50:07,766,stormtrooper,empire,5,5,3,5,Serenno
2025-03-17 14:50:06,767,stormtrooper,resistance,1,2,5,4,Champala
2025-03-17 14:50:05,768,x-wing,resistance,6,5,5,4,Alderaan
2025-03-17 14:50:04,769,tie_fighter,resistance,10,9,2,10,Mon Cala
2025-03-17 14:50:03,770,tie_fighter,empire,7,9,2,3,Trandosha
2025-03-17 14:50:02,771,resistance_soldier,resistance,5,4,6,8,Cerea
2025-03-17 14:50:01,772,tie_silencer,empire,1,3,2,2,Haruun Kal
2025-03-17 14:50:00,773,tie_silencer,resistance,9,7,7,10,Skako
2025-03-17 14:49:59,774,tie_fighter,resistance,10,6,7,2,Chandrila
2025-03-17 14:49:58,775,unknown,empire,8,2,9,10,Tund
2025-03-17 14:49:57,776,resistance_soldier,empire,6,1,4,2,Serenno
2025-03-17 14:49:56,777,tie_silencer,resistance,5,9,3,4,Cerea
2025-03-17 14:49:55,778,unknown,resistance,3,4,7,10,Malastare
2025-03-17 14:49:54,779,tie_silencer,empire,7,3,10,1,Kalee
2025-03-17 14:49:53,780,tie_silencer,empire,1,10,10,3,Haruun Kal
2025-03-17 14:49:52,781,tie_silencer,resistance,1,7,8,4,Dathomir
2025-03-17 14:49:51,782,at-st,resistance,5,2,7,5,Iridonia
2025-03-17 14:49:50,783,x-wing,empire,4,6,9,9,Toydaria
2025-03-17 14:49:49,784,unknown,empire,10,3,4,7,Muunilinst
2025-03-17 14:49:48,785,x-wing,resistance,9,9,9,3,Naboo
2025-03-17 14:49:47,786,at-st,empire,2,1,3,3,Tatooine
2025-03-17 14:49:46,787,tie_fighter,empire,3,10,7,6,Vulpter
2025-03-17 14:49:45,788,at-st,empire,1,10,7,6,Umbara
2025-03-17 14:49:44,789,at-st,resistance,5,10,6,10,Ryloth
2025-03-17 14:49:43,790,stormtrooper,resistance,10,8,6,6,Alderaan
2025-03-17 14:49:42,791,tie_silencer,resistance,6,9,4,10,Sullust
2025-03-17 14:49:41,792,at-at,empire,10,6,7,9,Tatooine
2025-03-17 14:49:40,793,tie_silencer,resistance,2,8,4,9,Iktotch
2025-03-17 14:49:39,794,x-wing,empire,9,8,7,3,Toydaria
2025-03-17 14:49:38,795,unknown,empire,6,4,3,6,Champala
2025-03-17 14:49:37,796,stormtrooper,empire,9,5,2,4,Bestine IV
2025-03-17 14:49:36,797,at-st,empire,10,2,1,7,Kalee
2025-03-17 14:49:35,798,unknown,empire,1,10,10,10,Eriadu
2025-03-17 14:49:34,799,at-st,resistance,1,3,4,3,Mon Cala
2025-03-17 14:49:33,800,resistance_soldier,empire,8,5,1,1,Skako
2025-03-17 14:49:32,801,at-st,resistance,6,5,4,1,Sullust
2025-03-17 14:49:31,802,at-at,empire,7,3,5,6,Stewjon
2025-03-17 14:49:30,803,x-wing,empire,4,9,9,7,Tund
2025-03-17 14:49:29,804,stormtrooper,empire,6,4,7,2,Concord Dawn
2025-03-17 14:49:28,805,at-st,empire,9,9,9,10,Champala
2025-03-17 14:49:27,806,resistance_soldier,resistance,6,1,4,5,Alderaan
2025-03-17 14:49:26,807,stormtrooper,empire,4,1,3,5,Glee Anselm
2025-03-17 14:49:25,808,at-st,resistance,7,6,6,5,Iktotch
2025-03-17 14:49:24,809,unknown,empire,7,4,8,6,Troiken
2025-03-17 14:49:23,810,tie_silencer,resistance,6,4,6,1,Kashyyyk
2025-03-17 14:49:22,811,tie_fighter,empire,5,4,6,2,Dorin
2025-03-17 14:49:21,812,resistance_soldier,resistance,10,6,4,6,Ojom
2025-03-17 14:49:20,813,at-at,resistance,5,6,2,9,Kashyyyk
2025-03-17 14:49:19,814,unknown,empire,10,6,5,2,Ojom
2025-03-17 14:49:18,815,at-st,empire,2,10,7,5,Tholoth
2025-03-17 14:49:17,816,unknown,resistance,1,6,3,1,Iridonia
2025-03-17 14:49:16,817,resistance_soldier,resistance,1,9,6,5,Mirial
2025-03-17 14:49:15,818,x-wing,empire,1,2,10,2,Umbara
2025-03-17 14:49:14,819,tie_silencer,resistance,1,7,7,4,Rodia
2025-03-17 14:49:13,820,stormtrooper,resistance,9,10,6,6,Concord Dawn
2025-03-17 14:49:12,821,stormtrooper,empire,6,8,6,1,Malastare
2025-03-17 14:49:11,822,unknown,empire,10,2,8,10,Trandosha
2025-03-17 14:49:10,823,at-st,empire,7,9,3,1,Skako
2025-03-17 14:49:09,824,stormtrooper,empire,9,8,3,10,Toydaria
2025-03-17 14:49:08,825,tie_silencer,resistance,1,8,3,9,Malastare
2025-03-17 14:49:07,826,tie_silencer,empire,6,1,6,8,Iridonia
2025-03-17 14:49:06,827,at-st,resistance,6,7,5,10,Alderaan
2025-03-17 14:49:05,828,stormtrooper,empire,4,9,8,10,Umbara
2025-03-17 14:49:04,829,x-wing,resistance,1,9,1,2,Tatooine
2025-03-17 14:49:03,830,tie_silencer,resistance,7,9,7,4,Mon Cala
2025-03-17 14:49:02,831,x-wing,empire,3,2,6,9,Dathomir
2025-03-17 14:49:01,832,x-wing,empire,7,1,9,9,Dathomir
2025-03-17 14:49:00,833,tie_fighter,resistance,8,8,9,2,Champala
2025-03-17 14:48:59,834,tie_silencer,resistance,5,3,4,9,Zolan
2025-03-17 14:48:58,835,tie_fighter,resistance,9,7,8,2,Alderaan
2025-03-17 14:48:57,836,resistance_soldier,resistance,9,1,2,2,Quermia
2025-03-17 14:48:56,837,at-at,empire,10,9,3,9,Ojom
2025-03-17 14:48:55,838,tie_silencer,resistance,10,5,10,8,Tatooine
2025-03-17 14:48:54,839,tie_silencer,resistance,2,2,4,7,Dorin
2025-03-17 14:48:53,840,at-at,empire,2,8,8,3,Toydaria
2025-03-17 14:48:52,841,unknown,resistance,4,8,4,4,Quermia
2025-03-17 14:48:51,842,resistance_soldier,resistance,5,5,5,1,Haruun Kal
2025-03-17 14:48:50,843,at-st,empire,3,10,7,7,Muunilinst
2025-03-17 14:48:49,844,resistance_soldier,resistance,4,7,10,9,Ojom
2025-03-17 14:48:48,845,x-wing,empire,4,10,8,10,Tholoth
2025-03-17 14:48:47,846,at-st,empire,5,7,5,2,Skako
2025-03-17 14:48:46,847,stormtrooper,empire,5,8,9,8,Ojom
2025-03-17 14:48:45,848,tie_fighter,empire,8,6,3,7,Serenno
2025-03-17 14:48:44,849,tie_silencer,empire,9,7,5,5,Trandosha
2025-03-17 14:48:43,850,at-st,empire,10,9,4,1,Eriadu
2025-03-17 14:48:42,851,x-wing,empire,7,9,2,5,Rodia
2025-03-17 14:48:41,852,at-st,empire,1,8,9,7,Aleen Minor
2025-03-17 14:48:40,853,resistance_soldier,empire,5,5,7,1,Serenno
2025-03-17 14:48:39,854,at-st,empire,3,9,7,4,Kalee
2025-03-17 14:48:38,855,stormtrooper,empire,8,5,10,10,Aleen Minor
2025-03-17 14:48:37,856,stormtrooper,resistance,9,1,1,4,Shili
2025-03-17 14:48:36,857,stormtrooper,resistance,8,2,7,3,Bestine IV
2025-03-17 14:48:35,858,unknown,resistance,5,3,3,9,Socorro
2025-03-17 14:48:34,859,tie_silencer,resistance,6,5,8,5,Kalee
2025-03-17 14:48:33,860,stormtrooper,empire,3,8,5,3,Cerea
2025-03-17 14:48:32,861,stormtrooper,resistance,1,2,5,3,Aleen Minor
2025-03-17 14:48:31,862,tie_silencer,resistance,7,3,5,5,Dathomir
2025-03-17 14:48:30,863,tie_silencer,empire,10,2,7,1,Dagobah
2025-03-17 14:48:29,864,unknown,empire,5,5,1,7,Muunilinst
2025-03-17 14:48:28,865,resistance_soldier,empire,6,6,9,4,Corellia
2025-03-17 14:48:27,866,x-wing,empire,10,8,3,1,Dorin
2025-03-17 14:48:26,867,x-wing,resistance,5,4,2,8,Aleen Minor
2025-03-17 14:48:25,868,at-st,resistance,1,3,2,2,Champala
2025-03-17 14:48:24,869,tie_fighter,resistance,5,8,3,3,Sullust
2025-03-17 14:48:23,870,tie_fighter,resistance,7,9,7,10,Sullust
2025-03-17 14:48:22,871,at-st,resistance,8,7,4,10,Chandrila
2025-03-17 14:48:21,872,x-wing,empire,5,3,3,10,Socorro
2025-03-17 14:48:20,873,stormtrooper,empire,8,7,9,9,Ojom
2025-03-17 14:48:19,874,at-st,empire,3,4,1,2,Stewjon
2025-03-17 14:48:18,875,at-at,resistance,6,10,4,10,Mon Cala
2025-03-17 14:48:17,876,stormtrooper,empire,3,5,5,1,Rodia
2025-03-17 14:48:16,877,resistance_soldier,resistance,8,1,5,10,Bestine IV
2025-03-17 14:48:15,878,tie_fighter,empire,3,8,9,5,Troiken
2025-03-17 14:48:14,879,unknown,resistance,5,8,8,8,Alderaan
2025-03-17 14:48:13,880,stormtrooper,resistance,2,2,7,10,Troiken
2025-03-17 14:48:12,881,x-wing,resistance,1,1,9,1,Rodia
2025-03-17 14:48:11,882,at-st,empire,4,6,10,6,Concord Dawn
2025-03-17 14:48:10,883,tie_fighter,empire,1,9,6,2,Corellia
2025-03-17 14:48:09,884,unknown,resistance,8,3,9,5,Quermia
2025-03-17 14:48:08,885,unknown,resistance,5,8,7,3,Iridonia
2025-03-17 14:48:07,886,tie_fighter,empire,3,3,1,6,Umbara
2025-03-17 14:48:06,887,at-st,empire,2,1,6,4,Dagobah
2025-03-17 14:48:05,888,at-st,empire,5,1,10,9,Ryloth
2025-03-17 14:48:04,889,at-at,empire,5,9,3,5,Eriadu
2025-03-17 14:48:03,890,unknown,empire,3,1,4,7,Mirial
2025-03-17 14:48:02,891,at-st,empire,10,6,3,10,Muunilinst
2025-03-17 14:48:01,892,unknown,resistance,6,2,4,10,Vulpter
2025-03-17 14:48:00,893,resistance_soldier,resistance,10,8,8,2,Quermia
2025-03-17 14:47:59,894,x-wing,empire,1,5,1,5,Serenno
2025-03-17 14:47:58,895,resistance_soldier,resistance,8,4,5,8,Sullust
2025-03-17 14:47:57,896,tie_silencer,empire,3,3,10,3,Eriadu
2025-03-17 14:47:56,897,resistance_soldier,empire,5,7,3,3,Serenno
2025-03-17 14:47:55,898,x-wing,resistance,3,6,5,4,Naboo
2025-03-17 14:47:54,899,unknown,empire,4,5,7,6,Serenno
2025-03-17 14:47:53,900,stormtrooper,empire,3,2,3,5,Quermia
2025-03-17 14:47:52,901,tie_fighter,resistance,7,5,3,7,Shili
2025-03-17 14:47:51,902,x-wing,resistance,6,1,2,4,Kashyyyk
2025-03-17 14:47:50,903,at-at,resistance,8,5,8,9,Dorin
2025-03-17 14:47:49,904,at-st,empire,2,10,6,5,Serenno
2025-03-17 14:47:48,905,resistance_soldier,resistance,9,9,8,1,Rodia
2025-03-17 14:47:47,906,at-st,empire,9,4,6,6,Tatooine
2025-03-17 14:47:46,907,tie_fighter,empire,9,1,8,5,Iktotch
2025-03-17 14:47:45,908,stormtrooper,resistance,10,9,9,5,Ryloth
2025-03-17 14:47:44,909,stormtrooper,empire,7,3,5,6,Serenno
2025-03-17 14:47:43,910,tie_fighter,resistance,8,4,6,7,Troiken
2025-03-17 14:47:42,911,resistance_soldier,resistance,5,10,5,8,Quermia
2025-03-17 14:47:41,912,at-st,empire,1,9,1,9,Cerea
2025-03-17 14:47:40,913,x-wing,empire,8,9,10,7,Corellia
2025-03-17 14:47:39,914,unknown,resistance,4,8,3,8,Tholoth
2025-03-17 14:47:38,915,x-wing,empire,4,7,1,5,Zolan
2025-03-17 14:47:37,916,unknown,resistance,7,3,3,4,Rodia
2025-03-17 14:47:36,917,resistance_soldier,resistance,4,5,3,6,Socorro
2025-03-17 14:47:35,918,at-at,resistance,2,2,3,8,Concord Dawn
2025-03-17 14:47:34,919,at-at,resistance,5,6,6,6,Cerea
2025-03-17 14:47:33,920,stormtrooper,empire,6,3,9,2,Dathomir
2025-03-17 14:47:32,921,at-at,resistance,1,9,7,3,Iktotch
2025-03-17 14:47:31,922,resistance_soldier,empire,7,1,5,8,Dagobah
2025-03-17 14:47:30,923,unknown,empire,7,5,7,9,Stewjon
2025-03-17 14:47:29,924,x-wing,empire,6,5,5,10,Toydaria
2025-03-17 14:47:28,925,stormtrooper,empire,10,9,5,7,Cerea
2025-03-17 14:47:27,926,tie_silencer,resistance,6,8,1,6,Rodia
2025-03-17 14:47:26,927,stormtrooper,empire,2,8,9,9,Trandosha
2025-03-17 14:47:25,928,x-wing,resistance,4,6,6,8,Champala
2025-03-17 14:47:24,929,at-st,resistance,6,9,5,5,Bestine IV
2025-03-17 14:47:23,930,at-at,resistance,1,4,6,7,Umbara
2025-03-17 14:47:22,931,tie_fighter,empire,1,1,3,1,Rodia
2025-03-17 14:47:21,932,stormtrooper,empire,10,1,1,1,Stewjon
2025-03-17 14:47:20,933,x-wing,empire,7,9,8,8,Corellia
2025-03-17 14:47:19,934,x-wing,empire,9,2,10,3,Kalee
2025-03-17 14:47:18,935,at-st,empire,8,1,1,1,Corellia
2025-03-17 14:47:17,936,stormtrooper,resistance,2,1,3,3,Haruun Kal
2025-03-17 14:47:16,937,x-wing,resistance,1,5,9,5,Socorro
2025-03-17 14:47:15,938,at-st,resistance,5,1,9,6,Socorro
2025-03-17 14:47:14,939,tie_silencer,empire,5,2,5,5,Corellia
2025-03-17 14:47:13,940,unknown,empire,6,9,8,3,Corellia
2025-03-17 14:47:12,941,resistance_soldier,empire,7,2,10,8,Tholoth
2025-03-17 14:47:11,942,at-at,empire,6,7,2,5,Serenno
2025-03-17 14:47:10,943,tie_silencer,empire,1,7,5,4,Tholoth
2025-03-17 14:47:09,944,tie_silencer,resistance,9,3,2,8,Troiken
2025-03-17 14:47:08,945,tie_silencer,resistance,5,6,1,7,Vulpter
2025-03-17 14:47:07,946,tie_silencer,empire,2,6,7,4,Aleen Minor
2025-03-17 14:47:06,947,resistance_soldier,resistance,1,10,1,7,Champala
2025-03-17 14:47:05,948,at-st,empire,10,1,7,2,Dagobah
2025-03-17 14:47:04,949,tie_silencer,empire,7,6,3,5,Dorin
2025-03-17 14:47:03,950,at-at,resistance,6,8,5,3,Chandrila
2025-03-17 14:47:02,951,at-at,resistance,6,10,5,8,Dathomir
2025-03-17 14:47:01,952,unknown,empire,6,4,2,5,Toydaria
2025-03-17 14:47:00,953,x-wing,empire,4,3,7,5,Tholoth
2025-03-17 14:46:59,954,tie_silencer,empire,8,8,10,4,Champala
2025-03-17 14:46:58,955,tie_fighter,empire,8,4,10,5,Mirial
2025-03-17 14:46:57,956,x-wing,resistance,10,2,2,6,Ojom
2025-03-17 14:46:56,957,x-wing,empire,1,7,10,2,Trandosha
2025-03-17 14:46:55,958,at-st,resistance,1,6,5,9,Umbara
2025-03-17 14:46:54,959,x-wing,resistance,5,6,10,5,Quermia
2025-03-17 14:46:53,960,x-wing,empire,7,4,1,8,Skako
2025-03-17 14:46:52,961,stormtrooper,resistance,7,10,9,7,Ryloth
2025-03-17 14:46:51,962,resistance_soldier,empire,5,9,8,3,Mirial
2025-03-17 14:46:50,963,tie_silencer,resistance,1,2,4,6,Iridonia
2025-03-17 14:46:49,964,stormtrooper,empire,10,1,1,6,Cerea
2025-03-17 14:46:48,965,resistance_soldier,resistance,5,1,9,10,Haruun Kal
2025-03-17 14:46:47,966,tie_fighter,resistance,8,2,4,9,Ryloth
2025-03-17 14:46:46,967,at-st,resistance,3,7,4,7,Champala
2025-03-17 14:46:45,968,unknown,empire,1,4,3,9,Tatooine
2025-03-17 14:46:44,969,resistance_soldier,resistance,6,7,7,10,Vulpter
2025-03-17 14:46:43,970,tie_fighter,resistance,1,7,8,2,Bestine IV
2025-03-17 14:46:42,971,unknown,resistance,9,5,6,4,Tholoth
2025-03-17 14:46:41,972,tie_fighter,empire,4,10,6,6,Socorro
2025-03-17 14:46:40,973,at-at,empire,2,2,1,4,Quermia
2025-03-17 14:46:39,974,tie_fighter,resistance,10,5,5,8,Chandrila
2025-03-17 14:46:38,975,resistance_soldier,resistance,8,10,1,3,Zolan
2025-03-17 14:46:37,976,tie_fighter,resistance,2,5,5,1,Umbara
2025-03-17 14:46:36,977,at-st,resistance,8,8,3,7,Dorin
2025-03-17 14:46:35,978,tie_silencer,empire,1,8,1,4,Cerea
2025-03-17 14:46:34,979,unknown,empire,10,1,6,1,Skako
2025-03-17 14:46:33,980,at-st,empire,1,2,4,9,Dathomir
2025-03-17 14:46:32,981,at-at,empire,1,10,1,7,Muunilinst
2025-03-17 14:46:31,982,at-at,resistance,9,2,9,8,Mon Cala
2025-03-17 14:46:30,983,tie_fighter,resistance,7,4,5,5,Ojom
2025-03-17 14:46:29,984,tie_fighter,resistance,10,2,9,10,Sullust
2025-03-17 14:46:28,985,x-wing,empire,3,5,5,3,Dathomir
2025-03-17 14:46:27,986,resistance_soldier,empire,6,7,6,4,Concord Dawn
2025-03-17 14:46:26,987,resistance_soldier,empire,7,5,2,8,Umbara
2025-03-17 14:46:25,988,tie_silencer,empire,2,5,1,3,Serenno
2025-03-17 14:46:24,989,unknown,resistance,10,7,2,8,Naboo
2025-03-17 14:46:23,990,x-wing,empire,6,7,3,7,Trandosha
2025-03-17 14:46:22,991,unknown,empire,4,2,1,6,Dagobah
2025-03-17 14:46:21,992,x-wing,empire,4,9,8,9,Kalee
2025-03-17 14:46:20,993,tie_silencer,resistance,6,10,2,9,Ojom
2025-03-17 14:46:19,994,at-at,resistance,10,5,10,4,Cerea
2025-03-17 14:46:18,995,tie_silencer,resistance,9,3,3,7,Skako
2025-03-17 14:46:17,996,tie_fighter,resistance,8,7,8,7,Ojom
2025-03-17 14:46:16,997,tie_silencer,empire,10,1,7,2,Skako
2025-03-17 14:46:15,998,at-at,resistance,3,10,1,10,Mirial
2025-03-17 14:46:14,999,x-wing,resistance,9,4,4,2,Naboo
2025-03-17 14:46:13,1000,unknown,empire,9,7,8,3,Serenno
